,personal__score,personal__credit_limit,personal__credit_utilisation,personal__number_of_accounts,personal__age_of_oldest_account,personal__missed_payments_last_12m,personal__year_of_birth,company__liabilities,company__score,company__opinion,company__turnover,company__number_of_employees,company__region,company__assets,company__year_of_incorporation,loan_amount,outcome,loan_duration
1311,50,0,0.2,8,8,3,1922,160000.0,82,Outstanding,28391000.0,41,London,8455000.0,1990,60000,False,360
1312,48,0,0.2,3,15,0,1991,127000.0,72,Outstanding,61058000.0,29,East Midlands,3040000.0,1997,20000,False,360
1313,47,1000,0.2,9,18,0,1906,18000.0,44,Outstanding,282497000.0,1493,South East,10077000.0,1994,40000,False,360
1314,99,1000,0.2,8,12,0,1965,160000.0,43,Outstanding,0.0,3925,West Midlands,4914000.0,1992,5000,False,360
1315,71,5000,0.2,7,16,0,1934,0.0,72,Outstanding,7722000.0,207,North West,79000.0,2006,5000,False,360
1316,92,0,0.2,4,15,0,1944,84000.0,77,Outstanding,132691000.0,1031,London,2141000.0,1997,40000,False,360
1317,75,0,0.2,9,23,0,1976,67000.0,33,Outstanding,625000.0,9,Yorkshire and the Humber,104000.0,1996,5000,False,360
1318,23,1000,0.2,1,26,0,2013,26000.0,72,Outstanding,27775000.0,59,Scotland,1292000.0,1980,5000,False,360
1319,61,1000,0.2,0,25,1,1978,208000.0,75,Outstanding,6097000.0,24,East,137000.0,1975,5000,False,360
1320,87,1000,0.2,2,4,3,1913,589000.0,71,Outstanding,0.0,1079,Wales,154000.0,1999,5000,False,360
1321,86,1000,0.2,10,18,5,1936,43000.0,68,Outstanding,22000.0,1,North West,40000.0,1998,5000,False,360
1322,35,5000,0.2,6,13,0,2002,74000.0,99,Outstanding,25280000.0,1504,Scotland,15613000.0,1993,5000,False,360
1323,91,1000,0.2,0,9,3,1985,35000.0,62,Outstanding,4345000.0,1858,Scotland,4431000.0,1979,5000,False,360
1324,61,1000,0.2,1,25,0,1968,50000.0,99,Outstanding,462918000.0,5372,North East,83371000.0,2009,20000,False,360
1325,100,1000,0.2,10,0,0,2017,66000.0,65,Outstanding,7987000.0,533,London,8582000.0,2016,15000,False,360
1326,99,5000,0.2,5,8,0,1924,21000.0,96,Outstanding,63404000.0,628,West Midlands,33960000.0,1981,5000,False,360
1327,91,0,0.2,8,9,3,1940,61000.0,99,Outstanding,234140000.0,152,London,2251000.0,2004,5000,False,360
1328,20,1000,0.2,1,14,0,1906,17000.0,66,Outstanding,31579000.0,12214,London,43535000.0,1970,5000,False,360
1329,85,0,0.2,9,7,0,1992,0.0,60,Outstanding,42208000.0,758,South West,884000.0,2007,5000,False,360
1330,71,5000,0.2,0,20,2,2006,0.0,48,Outstanding,13528000.0,18,Scotland,220000.0,1997,5000,False,360
1331,97,1000,0.2,0,14,2,1927,58000.0,82,Outstanding,256379000.0,85,Yorkshire and the Humber,1042000.0,1987,5000,False,360
1332,94,0,0.2,10,22,2,1998,53000.0,99,Outstanding,59796000.0,2067,North West,1471000.0,2000,5000,False,360
1333,81,1000,0.2,6,25,2,1957,205000.0,46,Outstanding,51110000.0,558,South East,0.0,1997,5000,False,360
1334,93,5000,0.2,10,11,0,2013,299000.0,73,Outstanding,64617000.0,35,North East,357000.0,1970,5000,False,360
1335,99,0,0.2,1,19,2,1960,0.0,99,Outstanding,375889000.0,246,West Midlands,4183000.0,2016,65000,False,360
1336,70,1000,0.2,3,18,2,1955,163000.0,46,Outstanding,4156000.0,60,Northern Ireland,0.0,1971,5000,False,360
1337,96,1000,0.2,3,10,3,1999,112000.0,53,Outstanding,72305000.0,2530,Scotland,6814000.0,1987,40000,False,360
1338,26,0,0.2,9,23,0,1960,58000.0,55,Outstanding,43303000.0,7080,South East,7440000.0,1984,10000,False,360
1339,99,0,0.2,6,22,0,1981,29000.0,83,Outstanding,202916000.0,18876,North East,0.0,1995,15000,False,360
1340,100,5000,0.2,6,14,3,1993,66000.0,59,Outstanding,6579000.0,50,Northern Ireland,0.0,1988,65000,False,360
1341,75,1000,0.2,8,7,1,2000,25000.0,44,Outstanding,59131000.0,481,Yorkshire and the Humber,629000.0,1990,20000,False,360
1342,52,1000,0.2,7,28,0,1904,21000.0,99,Outstanding,48705000.0,925,South West,11283000.0,2016,5000,False,360
1343,76,5000,0.2,0,20,0,1923,38000.0,99,Outstanding,13469000.0,831,Ireland,83380000.0,1976,10000,False,360
1344,56,5000,0.2,4,21,1,1917,19000.0,42,Outstanding,104000.0,2,East Midlands,0.0,1996,65000,False,360
1345,90,5000,0.2,5,5,1,1966,206000.0,54,Outstanding,1979000.0,47,East,115000.0,2011,5000,False,360
1346,42,0,0.2,10,18,0,1970,89000.0,82,Outstanding,3670000.0,278,London,0.0,2013,20000,False,360
1347,59,1000,0.2,5,20,1,1988,60000.0,55,Outstanding,698000.0,19,Yorkshire and the Humber,0.0,2008,5000,False,360
1348,59,1000,0.2,9,18,0,1920,60000.0,99,Outstanding,17280000.0,98,Yorkshire and the Humber,106284000.0,1978,5000,False,360
1349,83,1000,0.2,3,19,6,2015,52000.0,57,Outstanding,60000.0,1,Scotland,51000.0,1971,40000,True,360
1350,95,5000,0.2,9,11,0,1912,57000.0,86,Outstanding,17163000.0,40,South East,16854000.0,1973,5000,False,360
1351,51,0,0.2,6,8,0,1982,40000.0,94,Outstanding,46596000.0,43,London,1049000.0,1980,40000,False,360
1352,68,5000,0.2,9,9,2,1989,20000.0,99,Outstanding,17020000.0,309,London,9469000.0,1973,40000,False,360
1353,98,0,0.2,4,24,0,2016,46000.0,99,Outstanding,40308000.0,107,Scotland,4311000.0,2015,20000,False,360
1354,87,0,0.2,0,9,1,2018,60000.0,82,Outstanding,39125000.0,1324,Wales,14879000.0,2008,5000,False,360
1355,64,5000,0.2,9,18,0,1930,82000.0,99,Outstanding,83035000.0,139,Northern Ireland,1242000.0,1997,20000,False,360
1356,55,0,0.2,7,21,0,1959,36000.0,92,Outstanding,297568000.0,4703,London,8214000.0,2016,5000,False,360
1357,83,0,0.2,5,6,1,1914,40000.0,66,Outstanding,34000.0,2,London,0.0,1999,65000,False,360
1358,61,5000,0.2,4,24,0,1905,19000.0,99,Outstanding,517593000.0,2917,South West,350000.0,1970,5000,False,360
1359,34,1000,0.2,4,17,0,1929,46000.0,75,Outstanding,6870000.0,2300,South East,6228000.0,1995,5000,False,360
1360,96,1000,0.2,8,9,4,1995,192000.0,56,Outstanding,32753000.0,738,Wales,1318000.0,1973,20000,False,360
1361,81,1000,0.2,6,23,0,2001,109000.0,36,Outstanding,369000.0,10,London,25000.0,1985,5000,False,360
1362,85,5000,0.2,9,19,1,1994,63000.0,45,Outstanding,423000.0,3,North West,105000.0,2018,10000,False,360
1363,75,0,0.2,10,21,2,1987,33000.0,41,Outstanding,4161000.0,1398,North East,20162000.0,2012,10000,False,360
1364,65,0,0.2,0,21,0,1955,353000.0,55,Outstanding,0.0,104,East Midlands,4725000.0,2005,20000,False,360
1365,88,0,0.2,0,9,4,1911,21000.0,99,Outstanding,12661000.0,11861,North West,9104000.0,1972,5000,False,360
1366,92,1000,0.2,0,16,5,1931,416000.0,85,Outstanding,1546000.0,13,Northern Ireland,0.0,1977,5000,False,360
1367,96,0,0.2,1,10,1,1986,15000.0,91,Outstanding,319569000.0,82,South West,149011000.0,1992,5000,False,360
1368,42,5000,0.2,5,24,0,1926,83000.0,81,Outstanding,364950000.0,1363,West Midlands,0.0,2018,5000,False,360
1369,75,5000,0.2,6,22,0,1944,72000.0,33,Outstanding,170000.0,15,West Midlands,32000.0,1979,40000,False,360
1370,48,0,0.2,1,22,0,2018,35000.0,85,Outstanding,32119000.0,1705,Scotland,7711000.0,1972,5000,False,360
1371,50,1000,0.2,2,19,1,1990,218000.0,59,Outstanding,617000.0,5,West Midlands,24000.0,1996,5000,False,360
1372,97,5000,0.2,6,12,3,1945,21000.0,84,Outstanding,64536000.0,276,Ireland,2888000.0,2016,5000,False,360
1373,71,0,0.2,7,10,1,2009,19000.0,99,Outstanding,673527000.0,1131,Scotland,54249000.0,2007,5000,False,360
1374,75,1000,0.2,9,23,2,2014,95000.0,63,Outstanding,9697000.0,1183,North East,93085000.0,1986,5000,False,360
1375,81,0,0.2,4,17,0,1915,17000.0,67,Outstanding,90996000.0,70,South West,90978000.0,1984,20000,True,360
1376,30,1000,0.2,2,8,0,2018,105000.0,56,Outstanding,91408000.0,1413,West Midlands,379000.0,1978,5000,False,360
1377,94,1000,0.2,2,13,2,1967,147000.0,61,Outstanding,154410000.0,1895,Yorkshire and the Humber,308000.0,2019,5000,False,360
1378,13,5000,0.2,10,25,0,2004,68000.0,99,Outstanding,52909000.0,42,Yorkshire and the Humber,8023000.0,2003,60000,False,360
1379,43,0,0.2,7,9,0,1935,0.0,66,Outstanding,74523000.0,5544,Scotland,7316000.0,1991,5000,False,360
1380,91,0,0.2,3,15,0,1986,23000.0,54,Outstanding,137218000.0,4779,East Midlands,1199000.0,1993,5000,False,360
1381,95,0,0.2,0,4,0,1931,42000.0,34,Outstanding,166000.0,6,South East,47000.0,1980,5000,False,360
1382,42,5000,0.2,0,19,0,2010,136000.0,66,Outstanding,37000.0,2,London,30000.0,1978,60000,False,360
1383,68,1000,0.2,7,18,4,1927,18000.0,99,Outstanding,19216000.0,153,East Midlands,3461000.0,2011,5000,False,360
1384,97,0,0.2,8,22,5,1965,496000.0,53,Outstanding,1362000.0,10,West Midlands,50000.0,2012,5000,False,360
1385,43,5000,0.2,6,13,0,2003,70000.0,58,Outstanding,1133000.0,15,South West,197000.0,1974,5000,False,360
1386,58,5000,0.2,6,25,0,1959,0.0,59,Outstanding,57578000.0,1268,Wales,401000.0,2004,5000,False,360
1387,94,1000,0.2,5,7,7,1973,17000.0,58,Outstanding,10000.0,1,Scotland,11000.0,2013,5000,False,360
1388,99,0,0.2,10,22,0,2017,20000.0,85,Outstanding,25962000.0,470,Scotland,1267000.0,2007,5000,False,360
1389,85,1000,0.2,3,6,1,1930,146000.0,52,Outstanding,220159000.0,27,London,15571000.0,1998,40000,False,360
1390,65,1000,0.2,5,23,0,2016,37000.0,99,Outstanding,24564000.0,32,Wales,19205000.0,1992,20000,False,360
1391,42,1000,0.2,2,22,0,1984,30000.0,53,Outstanding,11617000.0,356,South West,3073000.0,2000,5000,False,360
1392,18,5000,0.2,8,14,0,1968,267000.0,74,Outstanding,50766000.0,572,Ireland,1495000.0,2014,65000,False,360
1393,94,1000,0.2,9,25,0,1951,0.0,61,Outstanding,27232000.0,94,North West,21457000.0,2012,5000,False,360
1394,77,1000,0.2,8,13,1,1977,12000.0,99,Outstanding,24700000.0,4932,North West,57527000.0,2000,5000,False,360
1395,63,0,0.2,2,23,0,1911,0.0,56,Outstanding,568227000.0,389,East,74189000.0,1987,20000,False,360
1396,36,5000,0.2,6,26,0,1968,41000.0,79,Outstanding,185802000.0,1909,Scotland,2692000.0,1976,5000,False,360
1397,38,5000,0.2,9,17,0,2012,0.0,99,Outstanding,26152000.0,90,North East,3183000.0,1996,40000,False,360
1398,90,1000,0.2,0,23,0,1948,367000.0,71,Outstanding,3372000.0,17,Scotland,87000.0,1973,20000,False,360
1399,76,5000,0.2,1,22,0,1997,107000.0,57,Outstanding,3864000.0,268,Yorkshire and the Humber,2377000.0,1977,5000,False,360
1400,96,1000,0.2,10,14,0,1926,0.0,77,Outstanding,114022000.0,391,East Midlands,1051000.0,1984,5000,False,360
1401,63,1000,0.2,0,25,0,1912,31000.0,99,Outstanding,17869000.0,586,East Midlands,9884000.0,1984,15000,False,360
1402,52,0,0.2,6,27,0,1950,124000.0,64,Outstanding,7442000.0,110,East Midlands,591000.0,2015,20000,False,360
1403,88,1000,0.2,10,3,5,2016,0.0,99,Outstanding,468986000.0,12125,Yorkshire and the Humber,3780000.0,1979,10000,False,360
1404,74,0,0.2,9,8,0,1980,126000.0,33,Outstanding,17044000.0,13,Yorkshire and the Humber,1172000.0,1974,25000,False,360
1405,51,0,0.2,6,14,0,1958,351000.0,82,Outstanding,173097000.0,264,Wales,17502000.0,1978,20000,False,360
1406,64,1000,0.2,5,21,0,1966,53000.0,45,Outstanding,157194000.0,148,London,5656000.0,1977,60000,False,360
1407,90,5000,0.2,7,16,0,1961,59000.0,89,Outstanding,1128086000.0,7155,Northern Ireland,7379000.0,2004,40000,False,360
1408,96,0,0.2,1,7,0,1991,78000.0,70,Outstanding,19616000.0,5545,East,15638000.0,2006,5000,False,360
1409,89,1000,0.2,6,14,4,1999,56000.0,60,Outstanding,304000.0,7,Scotland,73000.0,1979,5000,False,360
1410,86,0,0.2,4,19,1,1955,357000.0,28,Outstanding,6117000.0,46,South East,1049000.0,2013,10000,True,360
1411,93,5000,0.2,5,14,0,1910,51000.0,57,Outstanding,58373000.0,1909,South East,2956000.0,2010,40000,False,360
1412,86,1000,0.2,10,15,0,1929,33000.0,62,Outstanding,10000.0,1,East Midlands,20000.0,2015,10000,False,360
1413,64,0,0.2,10,11,0,1943,30000.0,76,Outstanding,519000.0,34,South West,47000.0,1973,5000,False,360
1414,86,5000,0.2,2,2,1,1916,0.0,40,Outstanding,0.0,1,East Midlands,35000.0,1978,5000,False,360
1415,92,0,0.2,1,18,2,1934,114000.0,77,Outstanding,20308000.0,1000,North West,451000.0,1992,5000,False,360
1416,59,5000,0.2,1,18,0,1999,25000.0,99,Outstanding,23868000.0,86,Northern Ireland,462208000.0,2012,20000,False,360
1417,80,0,0.2,1,13,3,1918,111000.0,99,Outstanding,163684000.0,18577,North West,11775000.0,1987,60000,False,360
1418,72,5000,0.2,2,18,0,2012,38000.0,60,Outstanding,5313000.0,5317,North West,1792000.0,1981,5000,False,360
1419,92,1000,0.2,3,10,0,1970,134000.0,93,Outstanding,54817000.0,1753,South West,112613000.0,1990,5000,True,360
1420,52,5000,0.2,9,13,0,1993,192000.0,57,Outstanding,19752000.0,297,London,7316000.0,1978,5000,False,360
1421,100,1000,0.2,3,10,4,1924,0.0,99,Outstanding,1157353000.0,61,North East,21052000.0,2012,5000,False,360
1422,68,1000,0.2,5,10,0,1914,20000.0,62,Outstanding,0.0,3,Wales,308000.0,1997,5000,False,360
1423,51,1000,0.2,5,9,0,1952,69000.0,59,Outstanding,1573000.0,29,London,488000.0,1995,60000,False,360
1424,96,5000,0.2,6,21,2,2009,781000.0,50,Outstanding,36253000.0,11,South East,0.0,2006,65000,False,360
1425,35,5000,0.2,0,11,0,1933,86000.0,81,Outstanding,290188000.0,68,West Midlands,4844000.0,1979,10000,False,360
1426,94,1000,0.2,3,6,5,2016,83000.0,63,Outstanding,0.0,1,Yorkshire and the Humber,43000.0,1971,5000,False,360
1427,50,1000,0.2,4,11,0,1964,99000.0,49,Outstanding,74412000.0,427,North East,3224000.0,2001,65000,False,360
1428,75,5000,0.2,0,6,0,2017,68000.0,94,Outstanding,121548000.0,326,Northern Ireland,2588000.0,1974,5000,False,360
1429,99,5000,0.2,4,17,1,1998,199000.0,60,Outstanding,598308000.0,1576,East Midlands,43247000.0,2017,5000,False,360
1430,94,1000,0.2,10,11,4,1936,0.0,43,Outstanding,20964000.0,18,East Midlands,268000.0,2004,5000,False,360
1431,90,0,0.2,5,3,1,1963,71000.0,85,Outstanding,19978000.0,442,Scotland,527000.0,2011,5000,False,360
1432,29,5000,0.2,5,22,0,1924,82000.0,99,Outstanding,19784000.0,6674,London,54392000.0,1981,5000,False,360
1433,96,0,0.2,4,18,7,1950,17000.0,55,Outstanding,444417000.0,386,South East,25746000.0,1978,20000,False,360
1434,89,0,0.2,7,20,7,1955,49000.0,48,Outstanding,19000.0,1,West Midlands,98000.0,2016,5000,False,360
1435,23,1000,0.2,7,15,0,2014,64000.0,50,Outstanding,1180772000.0,1405,South East,25463000.0,1989,5000,False,360
1436,87,5000,0.2,3,9,5,1985,17000.0,86,Outstanding,47589000.0,326,London,729000.0,2002,5000,False,360
1437,54,1000,0.2,10,22,0,1971,0.0,99,Outstanding,24900000.0,64,Scotland,5997000.0,2014,5000,False,360
1438,99,0,0.2,9,8,3,1943,102000.0,99,Outstanding,13938000.0,199,Northern Ireland,1715000.0,2001,20000,False,360
1439,92,0,0.2,10,5,1,1936,26000.0,99,Outstanding,47817000.0,114,North West,4566000.0,1979,5000,False,360
1440,85,1000,0.2,6,19,0,1903,35000.0,79,Outstanding,1167000.0,85,Scotland,977000.0,1993,5000,False,360
1441,87,1000,0.2,6,6,6,1910,21000.0,99,Outstanding,434089000.0,632,Scotland,8420000.0,1987,5000,False,360
1442,54,0,0.2,0,9,0,1913,39000.0,49,Outstanding,798726000.0,44,South East,5501000.0,2005,40000,False,360
1443,63,0,0.2,10,27,0,1995,12000.0,99,Outstanding,139533000.0,52,East,7044000.0,2007,5000,False,360
1444,53,1000,0.2,4,16,0,1965,0.0,49,Outstanding,29765000.0,1147,South West,1473000.0,1974,40000,False,360
1445,71,5000,0.2,0,15,0,1932,584000.0,41,Outstanding,4684000.0,107,London,854000.0,1989,5000,False,360
1446,91,5000,0.2,3,11,6,1944,364000.0,33,Outstanding,13399000.0,43,South West,458000.0,1976,5000,True,360
1447,75,5000,0.2,1,14,0,1930,50000.0,86,Outstanding,3837000.0,1158,East,9501000.0,1980,5000,False,360
1448,96,1000,0.2,4,7,5,2001,105000.0,50,Outstanding,297805000.0,25,North West,0.0,1975,5000,False,360
1449,37,5000,0.2,0,17,0,1984,0.0,61,Outstanding,134000.0,4,South East,37000.0,1992,5000,False,360
1450,92,1000,0.2,6,24,1,1905,58000.0,43,Outstanding,142000.0,16,East,127000.0,2005,20000,False,360
1451,100,0,0.2,10,20,0,1934,129000.0,71,Outstanding,7025000.0,30,West Midlands,0.0,2019,5000,False,360
1452,70,0,0.2,2,17,0,1995,43000.0,99,Outstanding,13330000.0,3488,Yorkshire and the Humber,15996000.0,1985,5000,False,360
1453,67,1000,0.2,8,15,0,2015,24000.0,67,Outstanding,20754000.0,3069,Scotland,313000.0,1976,5000,False,360
1454,58,5000,0.2,10,27,0,1973,0.0,80,Outstanding,810000.0,86,South East,1124000.0,1975,10000,False,360
1455,92,1000,0.2,6,10,1,1997,0.0,73,Outstanding,2864000.0,256,South West,300000.0,1981,5000,False,360
1456,77,5000,0.2,6,19,0,2010,31000.0,70,Outstanding,189511000.0,310,South East,5857000.0,1971,20000,False,360
1457,39,0,0.2,9,15,0,1925,26000.0,86,Outstanding,996479000.0,109,South West,102100000.0,2009,10000,False,360
1458,91,1000,0.2,9,16,0,1915,24000.0,45,Outstanding,114822000.0,37,Ireland,127000.0,2003,20000,False,360
1459,100,1000,0.2,0,23,0,1968,24000.0,74,Outstanding,0.0,176,South West,6877000.0,1977,20000,False,360
1460,91,1000,0.2,4,9,0,1912,64000.0,93,Outstanding,97799000.0,663,North West,1861000.0,1990,15000,False,360
1461,79,0,0.2,10,22,5,1994,198000.0,76,Outstanding,340000.0,6,Scotland,110000.0,1989,5000,False,360
1462,59,1000,0.2,7,21,0,1921,27000.0,52,Outstanding,2866000.0,29,North West,0.0,2006,20000,False,360
1463,74,0,0.2,7,12,2,1925,183000.0,67,Outstanding,224000.0,3,South East,85000.0,2013,40000,False,360
1464,80,1000,0.2,8,9,2,1930,25000.0,86,Outstanding,69284000.0,1323,East Midlands,0.0,2002,15000,False,360
1465,99,1000,0.2,1,2,2,1989,43000.0,63,Outstanding,21455000.0,456,East,339000.0,2002,65000,False,360
1466,40,1000,0.2,1,7,0,1998,241000.0,51,Outstanding,5491000.0,1078,Yorkshire and the Humber,464000.0,1977,5000,False,360
1467,57,5000,0.2,8,9,4,1957,128000.0,99,Outstanding,1106342000.0,189,Northern Ireland,1574000.0,2004,5000,False,360
1468,100,1000,0.2,4,20,2,1965,0.0,74,Outstanding,202000.0,17,South East,44000.0,1981,5000,True,360
1469,99,5000,0.2,3,7,4,1905,77000.0,89,Outstanding,186585000.0,1108,North West,220813000.0,2018,65000,False,360
1470,100,0,0.2,2,13,4,1935,152000.0,69,Outstanding,185000.0,6,Scotland,46000.0,2007,5000,False,360
1471,78,1000,0.2,7,5,1,1975,404000.0,44,Outstanding,934000.0,133,Scotland,224000.0,2008,15000,False,360
1472,59,5000,0.2,9,21,0,1984,107000.0,64,Outstanding,189395000.0,3924,East Midlands,2396000.0,2007,60000,False,360
1473,51,0,0.2,2,20,0,1974,291000.0,37,Outstanding,24899000.0,29,London,595000.0,1982,5000,False,360
1474,92,0,0.2,5,20,0,1918,26000.0,26,Outstanding,37000.0,1,Wales,52000.0,2017,15000,False,360
1475,97,1000,0.2,2,1,4,1941,318000.0,45,Outstanding,35516000.0,1577,London,17918000.0,1992,5000,False,360
1476,77,5000,0.2,2,12,3,1993,0.0,99,Outstanding,100106000.0,6214,London,109708000.0,1972,65000,False,360
1477,88,0,0.2,1,10,5,1998,93000.0,34,Outstanding,384000.0,5,Yorkshire and the Humber,0.0,1986,60000,False,360
1478,97,1000,0.2,0,17,8,1921,0.0,99,Outstanding,565609000.0,15732,East Midlands,750000.0,1980,40000,False,360
1479,51,0,0.2,5,20,0,1998,222000.0,54,Outstanding,38536000.0,119,North East,359000.0,1993,5000,False,360
1480,44,0,0.2,7,12,0,1950,0.0,99,Outstanding,153182000.0,260,East,236620000.0,1975,65000,False,360
1481,80,1000,0.2,8,13,1,1912,25000.0,31,Outstanding,0.0,15,North West,112000.0,1971,15000,False,360
1482,31,0,0.2,1,17,0,1983,73000.0,70,Outstanding,9334000.0,644,South East,99864000.0,1986,5000,False,360
1483,90,1000,0.2,10,17,0,2005,19000.0,47,Outstanding,30845000.0,7669,East Midlands,0.0,1971,65000,False,360
1484,99,1000,0.2,6,26,0,1972,31000.0,82,Outstanding,15836000.0,99,Scotland,0.0,1987,15000,False,360
1485,99,0,0.2,2,5,2,1991,26000.0,99,Outstanding,408896000.0,2849,West Midlands,1314000.0,1989,40000,False,360
1486,87,1000,0.2,6,17,0,1912,35000.0,35,Outstanding,7707000.0,83,Wales,471000.0,1987,5000,False,360
1487,50,5000,0.2,8,17,0,1921,0.0,29,Outstanding,8998000.0,21,Ireland,148000.0,2018,20000,False,360
1488,59,0,0.2,4,11,1,1920,21000.0,45,Outstanding,420538000.0,102,London,27865000.0,2005,20000,False,360
1489,11,5000,0.2,1,28,0,2013,81000.0,83,Outstanding,227450000.0,1286,North East,972000.0,1997,5000,False,360
1490,77,0,0.2,5,11,0,1984,345000.0,74,Outstanding,2433000.0,88,South East,949000.0,2004,20000,False,360
1491,81,5000,0.2,8,7,1,1910,154000.0,81,Outstanding,45634000.0,284,East,2156000.0,1982,20000,False,360
1492,33,1000,0.2,1,26,0,2011,22000.0,99,Outstanding,1139281000.0,488,South West,122277000.0,2010,5000,False,360
1493,79,0,0.2,10,15,1,1909,0.0,99,Outstanding,15804000.0,88,Northern Ireland,54879000.0,1992,20000,False,360
1494,59,5000,0.2,3,20,1,2002,93000.0,74,Outstanding,51918000.0,1162,Yorkshire and the Humber,997000.0,1986,20000,False,360
1495,90,0,0.2,10,18,5,1934,204000.0,51,Outstanding,43220000.0,374,Scotland,6232000.0,1984,5000,False,360
1496,92,1000,0.2,0,27,0,2006,17000.0,85,Outstanding,11712000.0,1902,Yorkshire and the Humber,4211000.0,1994,60000,False,360
1497,43,0,0.2,6,10,0,1968,0.0,69,Outstanding,54255000.0,126,London,635000.0,1974,5000,False,360
1498,97,0,0.2,8,21,2,1930,49000.0,81,Outstanding,104167000.0,421,Scotland,41942000.0,1988,40000,False,360
1499,58,0,0.2,7,28,0,1947,0.0,99,Outstanding,281957000.0,1597,London,4435000.0,2012,40000,False,360
1500,79,0,0.2,7,9,0,1955,28000.0,39,Outstanding,0.0,7,East,177000.0,2018,65000,False,360
1501,62,1000,0.2,2,22,1,1907,0.0,65,Outstanding,196000.0,24,West Midlands,759000.0,2006,5000,False,360
1502,82,0,0.2,6,7,0,1955,0.0,99,Outstanding,13686000.0,65,North West,2818000.0,1974,5000,False,360
1503,99,0,0.2,1,25,0,1990,0.0,99,Outstanding,44571000.0,96,London,154650000.0,1981,5000,False,360
1504,72,0,0.2,9,13,0,1962,41000.0,75,Outstanding,20678000.0,80,London,948000.0,1970,5000,False,360
1505,67,1000,0.2,3,9,2,1936,0.0,83,Outstanding,17522000.0,392,Northern Ireland,1908000.0,1994,5000,False,360
1506,81,5000,0.2,10,11,2,1963,0.0,99,Outstanding,461432000.0,2648,South West,34249000.0,1982,20000,False,360
1507,48,1000,0.2,6,17,0,1979,145000.0,64,Outstanding,1053695000.0,4322,East Midlands,36360000.0,2004,5000,False,360
1508,72,1000,0.2,4,11,0,1934,0.0,99,Outstanding,43462000.0,7607,North West,105271000.0,1978,5000,False,360
1509,51,1000,0.2,7,22,0,1937,96000.0,40,Outstanding,245000.0,2,South East,52000.0,1999,20000,False,360
1510,90,0,0.2,4,27,0,2000,16000.0,99,Outstanding,231171000.0,202,Yorkshire and the Humber,193529000.0,1986,5000,False,360
